rating,date,review,likes,user_name,user_nb_reviews,user_nb_photos,cinéma,language
5,2024-09-11T20:56:51.180Z,,0,Lili Martins,0,0,UGC Ciné Cité Mondeville,fr
3,2024-09-10T21:13:23.672Z,,0,Traquini laetitia,1,1,UGC Ciné Cité Mondeville,fr
4,2018-05-18T18:44:01.232Z,"Malheureusement les sièges sont trop proches de ceux de devant et pour les personnes grandes, les jambes rentrent dans le siège de devant.",0,Guillaume Ambier,60,147,UGC Ciné Cité Mondeville,fr
5,2024-09-08T15:43:07.899Z,,0,Ment Nce,0,1,UGC Ciné Cité Mondeville,fr
4,2024-09-08T08:48:12.771Z,,0,MICHEL RONDEAU,0,0,UGC Ciné Cité Mondeville,fr
3,2024-09-04T14:59:47.156Z,Sympa,0,Bertille Ngoma,114,0,UGC Ciné Cité Mondeville,fr
5,2024-09-03T21:54:02.006Z,,0,Naokhi 01,1,1,UGC Ciné Cité Mondeville,fr
1,2024-09-02T14:07:24.193Z,"Vraiment nul d'indiquer qu'ils prennent les chèques vacances sur le site et l'application pour qu'ils nous soient refusés à l'entrée. J'imagine la famille pas riche qui arrive avec les mômes en mode : "" on se fait un cinoche en famille "" avec ses seuls chèques vacances comme mode de paiement et qui se casse le nez. C'est vraiment très moyen. Et l'hôtesse d'accueil, très sympa, qui nous dit que le service numérique d'UGC est prévenu et ne fait rien.",0,guillaume lecolley,6,0,UGC Ciné Cité Mondeville,fr
5,2024-08-27T04:52:37.138Z,,0,Christophe Capet,3,1,UGC Ciné Cité Mondeville,fr
5,2024-08-26T04:39:03.271Z,,0,Julien Filoche,1,0,UGC Ciné Cité Mondeville,fr
4,2024-08-24T18:34:40.244Z,,0,Christine Mousset,1,26,UGC Ciné Cité Mondeville,fr
5,2024-08-23T16:01:59.440Z,"Bien assis, possible de réserver son siège avant la séance. Image et son OK.
Que du positif",0,Sébastien NOËL,80,119,UGC Ciné Cité Mondeville,fr
4,2024-08-21T15:55:04.242Z,"Bon cinéma , parfois il y a des séances le dimanche matin a 8€ (alien romulus ) ce qui permets de voir les nouveautés a petit budget le seul défaut c'est la place pour les jambes.",0,Manon Baptiste,82,0,UGC Ciné Cité Mondeville,fr
4,2024-08-21T09:36:45.678Z,,0,Emanuel GESBERT,9,0,UGC Ciné Cité Mondeville,fr
5,2016-12-22T18:36:21.987Z,,0,Christophe GIRARD,44,3906,UGC Ciné Cité Mondeville,fr
5,2024-08-19T08:08:14.945Z,,0,Camille Rousseau,16,1,UGC Ciné Cité Mondeville,fr
4,2024-08-17T08:23:36.619Z,,0,Olivier Sbo,39,0,UGC Ciné Cité Mondeville,fr
5,2024-08-15T09:06:11.871Z,Top2,0,Fabrice,32,42,UGC Ciné Cité Mondeville,fr
1,2019-02-21T09:11:22.292Z,Il est temps de faire des travaux... Sièges inconfortable et cassé 😔,0,Anthony Nadège Demissy,28,9,UGC Ciné Cité Mondeville,fr
4,2024-08-12T20:15:22.246Z,,0,stephanie coster,5,0,UGC Ciné Cité Mondeville,fr
2,2024-08-12T11:56:15.574Z,"Mieux vaut faire moins d'1m80...
2h à avoir les genoux dans le fauteuil de devant, une expérience peu agréable que je ne renouvellerais pas dans ce cinéma.",0,H Ca,25,10,UGC Ciné Cité Mondeville,fr
2,2024-08-12T09:45:47.637Z,"Salle vieillotte. Le son est trop fort et assourdissant, ça sature. Les dossiers des sièges sont tellement droit qu'il faut se pencher en avant pendant la séance pour se détendre le dos. Concernant le son ça fait plusieurs années que les gens en parle, et rien n'est fait.",1,letouriste quatorze,178,76,UGC Ciné Cité Mondeville,fr
1,2024-08-12T08:21:26.343Z,Tellement cher,0,Alexandrine Trolé,38,7,UGC Ciné Cité Mondeville,fr
5,2024-08-11T21:32:54.689Z,,0,norbert godaillier,23,0,UGC Ciné Cité Mondeville,fr
4,2024-08-10T20:25:25.292Z,Cinéma sympa mais les tarifs restent chers,0,lenaic Le Gaudion,55,0,UGC Ciné Cité Mondeville,fr
1,2024-08-09T17:46:16.387Z,Le personnel est juste horrible Ne voulant rien savoir J'ai réservé Malgré les preuves  De ma réservationAvec mon pasculture Le personnel voulait Que je paie par carte bancaire Je ne recommande pas ce cinéma,0,Chelsea Rivat,3,0,UGC Ciné Cité Mondeville,fr
4,2024-08-09T14:32:52.975Z,,0,Wilhelm FY,27,16,UGC Ciné Cité Mondeville,fr
3,2024-08-09T11:38:43.636Z,,0,Jean Christophe CAUQUAIS,70,0,UGC Ciné Cité Mondeville,fr
3,2024-08-09T11:21:39.566Z,13 euros la place et un wifi degeulasse pas la peine de l'afficher a l'entrée. Même au fin fond du maroc la couverture wifi est meilleur qu'ici,0,Jacky Cordey,98,0,UGC Ciné Cité Mondeville,fr
4,2024-08-09T05:23:31.611Z,"Accueil agréable
Siège en bon état
Salle propre",0,Vincent Fouesneau,121,2479,UGC Ciné Cité Mondeville,fr
4,2024-08-08T18:32:15.550Z,,0,Mellyn,26,19,UGC Ciné Cité Mondeville,fr
5,2024-08-08T08:00:11.501Z,,0,Pati,102,0,UGC Ciné Cité Mondeville,fr
5,2023-01-19T18:44:46.279Z,,0,Lionel Paris,17,0,UGC Ciné Cité Mondeville,fr
5,2024-08-06T04:38:04.788Z,"Bien, on aime y aller",0,Iny E,76,14,UGC Ciné Cité Mondeville,fr
5,2019-02-25T12:47:53.683Z,Au top,0,Cindy Mercier,37,3,UGC Ciné Cité Mondeville,fr
5,2024-08-05T09:18:28.716Z,"Très bien
Avec un parking en conséquence
Les personnes de l’accueil sont adorables
On a l’impression que c’est même familial",0,ldb Elo,69,259,UGC Ciné Cité Mondeville,fr
3,2024-08-03T14:06:34.707Z,,0,B B,4,0,UGC Ciné Cité Mondeville,fr
1,2024-08-03T10:39:36.674Z,C’est franchement honteux d’avoir encore des films qui ne sont pas proposés dans leurs versions originales. Même au pathé des rives il y a toujours au moins une séance VO par film,0,Milan R,5,0,UGC Ciné Cité Mondeville,fr
4,2024-08-02T16:00:02.616Z,"Autrefois mon cinéma préféré , il me paraît maintenant évident qu'il commence à vieillir. J'espère que bientôt une rénovation sera faite.
Les employés sont tout de même très gentil et agréable , et tout les films du moment seront toujours présent dans vos salles de projection.
Je recommande ce cinéma malgré le point noir que j'ai énoncé plus tôt",0,Liam Defrancois,68,8,UGC Ciné Cité Mondeville,fr
5,2024-08-01T21:41:42.226Z,,0,Celine Aubry,2,0,UGC Ciné Cité Mondeville,fr
1,2021-07-03T18:12:35.028Z,"Membre de la Team UGC Illimité pendant des années, j'ai arrêté parce que je ne voyais plus la qualité du service. Et ce n'est pas cet UGC qui me réconciliera. Propreté des salles lors de nos dernières venues, propreté des toilettes aux mêmes occasions, incompréhension des conditions tarifaires (notre dernière place UGC a expiré sur notre carte 5 places la veille et le snobisme et l'absence totale d'écoute et d'échanges comme si j'étais idiot alors que je n'avais pas les moyens de vérifier la date d'expiration de la carte ...) ... Bref, plus jamais. C'est une honte et je pèse mes mots !",0,Thibault Denis du Péage,209,377,UGC Ciné Cité Mondeville,fr
5,2024-07-30T09:27:12.070Z,,0,Vanessa Sauger,23,19,UGC Ciné Cité Mondeville,fr
4,2024-07-29T19:36:10.387Z,,0,Elodie Mahier,34,3,UGC Ciné Cité Mondeville,fr
2,2024-07-29T18:06:08.604Z,"Bonjour aucun renseignement depuis votre problème technique
Comment fait ton pour la place sur tous pour un films que j'ai vu apeine 2min",0,photographiecdp photographiecdp,19,0,UGC Ciné Cité Mondeville,fr
5,2024-07-28T14:07:08.997Z,Film très tigolot,0,Andre Prues,210,320,UGC Ciné Cité Mondeville,fr
5,2024-07-28T13:52:29.522Z,,0,Sandy Jelache,1,0,UGC Ciné Cité Mondeville,fr
1,2024-07-27T13:16:34.866Z,"Nous sommes venu en début d’après-midi pour regarder un film. Nous avons fais plus de 1h de route pour se retrouver devant le cinéma qui été fermé. Aucune justification, personne pour nous prévenir, j’ai essayé d’appelé mais pas de réponse. Merci UGC 😡",0,Cloë Mathieu,6,1,UGC Ciné Cité Mondeville,fr
1,2024-07-27T13:05:19.792Z,"fermé sans aucune indication sur les portes
alors que noté ouvert jusque 14h
quelques dizaines de personne a la porte pour rien
ce samedi 27
manque de respect des clients
bravo a la direction !!! beau message marketing
bon courage au personnel",0,HUB74 S,6,1,UGC Ciné Cité Mondeville,fr
1,2024-07-27T12:02:08.888Z,"Samedi 27 juillet   13h45, cinéma fermé malgré un horaire d'ouverture annoncé sur la porte pour 13h . Une indication sur le site comme quoi le cinéma est ouvert . Après de longue  attente  devant on apprend que le cinéma est fermé pour problème électrique sans indication. Je souhaitais emmener mes neveux voir vice versa 2  pendant mes vacances qui étaient en vacances dans la région. Grosse déception",0,Romain Desfontaines,16,2,UGC Ciné Cité Mondeville,fr
5,2024-07-25T22:18:49.053Z,,0,MaisonLEGOUIX LEGOUIX,6,0,UGC Ciné Cité Mondeville,fr
4,2024-07-25T21:41:18.351Z,,0,Youl Brenner,200,505,UGC Ciné Cité Mondeville,fr
4,2024-07-24T22:23:26.983Z,,0,ahmed HK,3,1,UGC Ciné Cité Mondeville,fr
5,2024-07-24T15:47:55.628Z,,0,Brigitte Jamont,0,3,UGC Ciné Cité Mondeville,fr
5,2024-07-24T15:36:14.635Z,,0,antoine Hodiesne,2,1,UGC Ciné Cité Mondeville,fr
5,2024-07-24T03:38:48.365Z,,0,Samy Ziegler,6,11,UGC Ciné Cité Mondeville,fr
5,2024-07-22T22:21:24.207Z,,0,Léa Mette,3,0,UGC Ciné Cité Mondeville,fr
1,2024-07-22T20:09:21.230Z,"Je ne comprends pas ce qui justifie de payer presque 14€ pour ça...  salle classique, son normal.. et pire les sièges sont sales et abîmés. Peu de place aux jambes.
Finalement mon petit ciné de quartier n'a rien à lui envier.
Je ne reviendrai pas.",2,Fanny,4,0,UGC Ciné Cité Mondeville,fr
1,2024-07-22T11:48:34.975Z,Le monsieur  qui vérifie les tickets est très désagréable quand on lui demande un renseignement poliment.,0,Antigone 14,6,0,UGC Ciné Cité Mondeville,fr
5,2024-07-22T10:19:18.634Z,Trop bien mes filles on adoré ce lieu je reviendrais,0,Stef Titi,44,0,UGC Ciné Cité Mondeville,fr
5,2024-07-21T14:12:48.978Z,,0,Maryline Morel,8,0,UGC Ciné Cité Mondeville,fr
3,2024-07-20T22:34:09.516Z,Clim inexistante  la 1 ère heure du film  et fauteuil  usé . Un film de 2h 30 c un calvaires,0,Nicolas Dachicourt,2,0,UGC Ciné Cité Mondeville,fr
5,2024-07-20T06:50:38.791Z,Diversité des films et grandes salles !,0,Samuel Loiseau,1,0,UGC Ciné Cité Mondeville,fr
4,2024-07-16T23:14:52.489Z,,0,MARTINE OZENNE,20,1,UGC Ciné Cité Mondeville,fr
5,2024-07-15T21:07:13.893Z,,0,Quentin Lepetit,29,0,UGC Ciné Cité Mondeville,fr
5,2024-07-15T16:05:40.936Z,,0,BERHAUT aurore,11,1,UGC Ciné Cité Mondeville,fr
4,2024-07-15T06:19:07.287Z,,0,lisa dupon,31,7,UGC Ciné Cité Mondeville,fr
3,2024-07-14T21:54:01.037Z,,0,Aurore mottier,11,42,UGC Ciné Cité Mondeville,fr
5,2018-05-12T09:43:13.464Z,"😁super
Cinema sympathique
Avant premières
Au top 😄
Bons films 🎥",0,Béatrice Leclavier,167,72,UGC Ciné Cité Mondeville,fr
3,2024-07-14T10:27:41.660Z,"Salle moyenne , accueil mitigé",0,Xavier Beaugrand,137,0,UGC Ciné Cité Mondeville,fr
4,2024-02-25T21:07:31.033Z,Endroit très agréable.,0,DE PRIESTER Sylvain,76,28,UGC Ciné Cité Mondeville,fr
5,2024-07-10T19:00:16.315Z,Pas mal et de la place pour se stationner,0,Pascal Leveque,36,12,UGC Ciné Cité Mondeville,fr
2,2024-07-10T11:59:42.106Z,"Le cinéma en lui même est pas mal mais payer plus de 13euros la place pour ne pas être installé correctement c'est tout simplement abusé. Pas de place pour les jambes, ce qui rend la durée d'une séance désagréable.",0,patrick jayne,3,0,UGC Ciné Cité Mondeville,fr
5,2024-07-09T22:09:02.457Z,J adore y passer de nombreuses soirees c est distrayant. L ambiance est souvent différente en fonction des animations et des expos.,0,DUPART Corinne,19,2,UGC Ciné Cité Mondeville,fr
3,2024-07-09T21:04:24.995Z,Parking mal signalé et fauteuils très peu confortables contrairement à beaucoup de salles.,0,MATHIEU GUERY,801,5476,UGC Ciné Cité Mondeville,fr
5,2024-07-09T19:25:21.221Z,Facile de se garer!,0,marie claire,66,0,UGC Ciné Cité Mondeville,fr
5,2024-07-09T19:05:54.557Z,,0,FreddY,151,60,UGC Ciné Cité Mondeville,fr
5,2024-07-07T23:15:21.602Z,,0,Sonia Victoire,6,0,UGC Ciné Cité Mondeville,fr
3,2024-07-07T22:08:04.659Z,Dommage dans la salle 10 aujourd'hui un grésillement en bas à gauche est vraiment énervant ...,0,catherine archer,15,0,UGC Ciné Cité Mondeville,fr
4,2024-07-07T20:30:56.903Z,Bon cinéma les siège sont confortable et pratique pour ce garée,0,PA 14000,37,9,UGC Ciné Cité Mondeville,fr
4,2024-07-07T19:50:10.013Z,"Établissement toujours bien entretenu
Climatisation un peu fraîche à mon goût et temps d'attente pour l'achat de son ticket un peu longue ,prévoir d'arriver une bonne 1/2 avant la séance du film...",0,Christelle Labussiere,41,0,UGC Ciné Cité Mondeville,fr
5,2024-07-07T13:39:19.690Z,,0,Pires David,22,0,UGC Ciné Cité Mondeville,fr
5,2024-07-04T06:50:51.189Z,,0,Delphine BOUCHARD,127,54,UGC Ciné Cité Mondeville,fr
5,2024-07-03T21:35:06.837Z,,0,Eliane Roger,1,0,UGC Ciné Cité Mondeville,fr
4,2024-07-03T06:36:11.453Z,,0,Antoine Arnoult,31,17,UGC Ciné Cité Mondeville,fr
5,2024-07-02T20:48:39.317Z,,0,Marie Jose Huet,27,3,UGC Ciné Cité Mondeville,fr
3,2024-07-02T17:03:16.445Z,"Les salles mériteraient d'être rénovées.
Manque de place pour les jambes.",0,Gilles BOYAVAL,78,43,UGC Ciné Cité Mondeville,fr
5,2024-07-02T13:21:50.176Z,,0,Jj Chirac,36,81,UGC Ciné Cité Mondeville,fr
4,2023-04-11T10:37:57.549Z,Tres bon cinéma,0,Nico Scht,23,2,UGC Ciné Cité Mondeville,fr
4,2024-06-30T16:40:14.185Z,,0,Nicolas Combrun,14,0,UGC Ciné Cité Mondeville,fr
5,2024-06-28T19:12:21.334Z,"Grand parking
Place spacieuse pour les jambe",0,Hélène LEPETIT,9,1,UGC Ciné Cité Mondeville,fr
5,2024-06-28T17:36:00.187Z,,0,Angélique GOUVERNE,6,0,UGC Ciné Cité Mondeville,fr
5,2024-06-27T11:58:24.418Z,Très beau cinéma avec des tarifs très abordable,0,manu2266 6,91,333,UGC Ciné Cité Mondeville,fr
4,2024-06-25T21:40:54.431Z,,0,pierre honoré,8,0,UGC Ciné Cité Mondeville,fr
5,2024-06-24T19:39:48.122Z,"Toujours un agréable moment que de venir dans ce cinéma.
- Prise de billet très rapide grâce aux bornes
- Personnel accueillant
- Formule snacks diversifier
- Qualité de son et image top",0,Cédric Payot,24,5,UGC Ciné Cité Mondeville,fr
5,2024-06-24T08:12:13.142Z,Top,0,MICKAEL LEHERRIER,16,0,UGC Ciné Cité Mondeville,fr
2,2024-06-23T22:53:44.061Z,Siège très raide pas agréable du tout !!!,0,willy triniter,5,0,UGC Ciné Cité Mondeville,fr
5,2024-06-22T14:36:39.019Z,"Un UGC comme les autres, propre. Les salles sont grandes. La déco est sympa et modifiée en fonction des sorties de film.
Par contre toujours ce problème de place  pour les jambes. Cela devient très inconfortable sur de long film.",0,Darth Vader,208,2921,UGC Ciné Cité Mondeville,fr
5,2024-06-22T10:25:34.393Z,,0,Lilou Greboval,1,0,UGC Ciné Cité Mondeville,fr
5,2024-06-19T15:49:41.982Z,,0,Astrid Delvigne,21,2,UGC Ciné Cité Mondeville,fr
5,2024-06-17T17:00:36.295Z,,0,Evan _,5,2,UGC Ciné Cité Mondeville,fr
5,2024-06-15T20:43:25.443Z,,0,Pascal et Brigitte,6,0,UGC Ciné Cité Mondeville,fr
5,2024-06-13T06:19:11.142Z,J'ai adoré il y a un accès pour invalide les fauteuils sont confortables,0,stephanie pinel,160,18,UGC Ciné Cité Mondeville,fr
5,2024-06-08T22:26:45.804Z,,0,Swiky Swiky,84,37,UGC Ciné Cité Mondeville,fr
5,2024-06-08T09:15:45.803Z,,0,Patrice Eulalie,27,10,UGC Ciné Cité Mondeville,fr
4,2024-06-07T01:55:13.300Z,,0,PHILIPPE THOMAS,10,0,UGC Ciné Cité Mondeville,fr
3,2024-06-05T21:42:05.546Z,,0,GUY FERNANDEZ,2,0,UGC Ciné Cité Mondeville,fr
1,2024-06-04T12:23:23.394Z,"Impossible de contacter ugc pour me faire rembourser les places que j'ai acheté en ligne accidentellement pour le cinéma de Paris du même film diffusé au même moment que à Mondeville.
L'hôtesse d'accueil m'avait dit que c'était simple davoir un remboursement mais je ne reçois que des messages près enregistré. Pas très commerçant. Voilà j'ai payé 4 places pour voir un film a deux ...",0,Amélie Pelletier,2,0,UGC Ciné Cité Mondeville,fr
4,2024-06-03T14:14:32.473Z,"Très bonne  accueil, et entretenu.",0,José Desole,66,0,UGC Ciné Cité Mondeville,fr
1,2024-06-02T20:27:09.508Z,,0,Joel Bacon,10,2,UGC Ciné Cité Mondeville,fr
